"rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","target_group","target_index","condition_label","correct","choices","correct_choice","trial_duration","flip_timestamps","response_ends_trial","number_of_apertures","number_of_dots","number_of_sets","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","target_direction","distractor_direction","response_angle_css","response_angle_rdk","angular_error","reward_points","rotation_angle","key_press"
"-1","","","rdk","265","2.0.0","638179","white","0","W_H_vs_B_L_rep7","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[184,127]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.866666666666667","[11,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,18,17,17,16,17,17,17,17,17,17,17,16,17,16,18,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,15,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,16,17,17,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","184","127","","","","","",""
"2761","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","266","2.1.0","640941","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184","","-31","121","-6","0","116",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","267","2.1.0","642943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","268","2.1.0","643946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180","","ArrowLeft","rdk","269","2.0.0","645949","white","1","W_H_vs_B_L_rep14","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[126,191]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.974789915966387","[23,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,16,18,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","191","126","","","","","",""
"3730","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","270","2.1.0","649680","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191","","235","215","24","4","116",""
"null","
          <p style=""color: #00FF00;"">Your reward: 4 points</p>
        ","null","html-keyboard-response","271","2.1.0","651682","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3391","","","html-keyboard-response","272","2.1.0","685076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enter"
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","273","2.1.0","686080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","274","2.0.0","688086","black","0","B_H_vs_W_L_rep16","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[232,316]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.865546218487395","[22,16,17,16,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,16,17,16,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,16,17,16,17,16,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","232","316","","","","","",""
"3477","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","275","2.1.0","691563","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232","","502","308","-8","0","116",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","276","2.1.0","693565","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","277","2.1.0","694567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","278","2.0.0","696571","white","1","W_H_vs_B_L_rep9","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[47,132]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.92436974789916","[17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,18,17,16,17,17,17,17,17,17,17,16,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","132","47","","","","","",""
"3593","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","279","2.1.0","700165","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","","53","37","-10","0","116",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","280","2.1.0","702168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","281","2.1.0","703171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","282","2.0.0","705174","black","0","B_H_vs_W_L_rep11","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[235,305]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.891666666666666","[14,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,16,16,18,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","235","305","","","","","",""
"1043","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","283","2.1.0","706217","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235","","146","304","-1","0","116",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","284","2.1.0","708220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","285","2.1.0","709223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","286","2.0.0","711227","black","1","B_H_vs_W_L_rep7","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[298,238]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.9","[11,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","238","298","","","","","",""
"2375","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","287","2.1.0","713604","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238","","235","215","-23","4","116",""
"null","
          <p style=""color: #00FF00;"">Your reward: 4 points</p>
        ","null","html-keyboard-response","288","2.1.0","715606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","289","2.1.0","716609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","290","2.0.0","718612","white","0","W_H_vs_B_L_rep4","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[116,53]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.866666666666667","[9,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","116","53","","","","","",""
"2167","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","291","2.1.0","720780","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","","-32","122","6","8","116",""
"null","
          <p style=""color: #00FF00;"">Your reward: 8 points</p>
        ","null","html-keyboard-response","292","2.1.0","722782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","293","2.1.0","723784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","294","2.0.0","725788","black","1","B_H_vs_W_L_rep1","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[310,227]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.95","[16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","227","310","","","","","",""
